20/07/2021,119,30838.28516,31006.1875,29360.95508,29807.34766,29807.34766,23148267245,,0
22/07/2021,121,32138.87305,32576.40039,31745.29883,32313.10547,32313.10547,19555230518,,0
24/07/2021,123,33593.73047,34490.39063,33424.85938,34292.44531,34292.44531,21664706865,,0
26/07/2021,125,35384.03125,40499.67578,35287.3125,37337.53516,37337.53516,51022126212,,0
28/07/2021,127,39503.1875,40816.07031,38862.4375,39995.90625,39995.90625,38702404695,,0
30/07/2021,129,40027.48438,42235.54688,38397.35547,42235.54688,42235.54688,33072782960,,0
01/08/2021,131,41460.84375,42541.67969,39540.94141,39974.89453,39974.89453,26688438115,,0
03/08/2021,133,39178.40234,39750.03125,37782.05078,38152.98047,38152.98047,26189830450,,0
05/08/2021,135,39744.51563,41341.93359,37458.00391,40869.55469,40869.55469,35185031017,,0
07/08/2021,137,42832.79688,44689.85938,42618.56641,44555.80078,44555.80078,40030862141,,0
09/08/2021,139,43791.92578,46456.83203,42848.6875,46365.40234,46365.40234,38734079049,,0
11/08/2021,141,45599.70313,46735.63281,45351.71094,45593.63672,45593.63672,34319709073,,0
13/08/2021,143,44439.69141,47831.97656,44282.41797,47793.32031,47793.32031,31744259539,,0
15/08/2021,145,47096.66797,47357.10547,45579.58984,47047.00391,47047.00391,30988958446,,0
17/08/2021,147,45936.45703,47139.57031,44512.41797,44695.35938,44695.35938,33451362600,,0
19/08/2021,149,44741.88281,46970.76172,43998.31641,46717.57813,46717.57813,37204312299,,0
21/08/2021,151,49327.07422,49717.01953,48312.19922,48905.49219,48905.49219,40585205312,,0
23/08/2021,153,49291.67578,50482.07813,49074.60547,49546.14844,49546.14844,34305053719,,0
25/08/2021,155,47727.25781,49202.87891,47163.61328,48960.78906,48960.78906,32646349931,,0
27/08/2021,157,46894.55469,49112.78516,46394.28125,49058.66797,49058.66797,34511076995,,0
29/08/2021,159,48911.25,49644.11328,47925.85547,48829.83203,48829.83203,25889650240,,0
31/08/2021,161,47024.33984,48189.55078,46750.09375,47166.6875,47166.6875,34730363427,,0
02/09/2021,163,48807.84766,50343.42188,48652.32031,49327.72266,49327.72266,39508070319,,0
04/09/2021,165,50009.32422,50545.58203,49548.78125,49944.625,49944.625,37471327794,,0
06/09/2021,167,51769.00391,52700.94141,51053.67969,52633.53516,52633.53516,38884105426,,0
08/09/2021,169,46827.76172,47334.05469,44561.39453,46091.39063,46091.39063,49007762488,,0
10/09/2021,171,46396.66406,47031.74219,44344.48438,44883.91016,44883.91016,39154666597,,0
12/09/2021,173,45206.62891,46364.87891,44790.46094,46063.26953,46063.26953,27881980161,,0
14/09/2021,175,44960.05078,47218.125,44752.33203,47092.49219,47092.49219,38652152880,,0
16/09/2021,177,48158.90625,48486.82813,47079.55859,47783.35938,47783.35938,31764293754,,0
18/09/2021,179,47273.52734,48791.78125,47087.28516,48278.36328,48278.36328,28575630451,,0
20/09/2021,181,47261.40625,47328.19922,42598.91406,42843.80078,42843.80078,43909845642,,0
22/09/2021,183,40677.95313,43978.62109,40625.63281,43574.50781,43574.50781,38139709246,,0
24/09/2021,185,44894.30078,45080.49219,40936.55859,42839.75,42839.75,42839345714,,0
26/09/2021,187,42721.62891,43919.30078,40848.46094,43208.53906,43208.53906,30661222077,,0
28/09/2021,189,42200.89844,42775.14453,40931.66406,41034.54297,41034.54297,30214940550,,0
30/09/2021,191,41551.26953,44092.60156,41444.58203,43790.89453,43790.89453,31141681925,,0
02/10/2021,193,48137.46875,48282.0625,47465.49609,47711.48828,47711.48828,30614346492,,0
04/10/2021,195,48208.90625,49456.77734,47045.00391,49112.90234,49112.90234,33383173002,,0
06/10/2021,197,51486.66406,55568.46484,50488.19141,55361.44922,55361.44922,49034730168,,0
08/10/2021,199,53802.14453,55922.98047,53688.05469,53967.84766,53967.84766,34800873924,,0
10/10/2021,201,54952.82031,56401.30469,54264.25781,54771.57813,54771.57813,39527792364,,0
12/10/2021,203,57526.83203,57627.87891,54477.97266,56041.05859,56041.05859,41083758949,,0
14/10/2021,205,57372.83203,58478.73438,56957.07422,57321.52344,57321.52344,36615791366,,0
16/10/2021,207,61609.52734,62274.47656,60206.12109,60892.17969,60892.17969,34250964237,,0
18/10/2021,209,61548.80469,62614.66016,60012.75781,62026.07813,62026.07813,38055562075,,0
20/10/2021,211,64284.58594,66930.39063,63610.67578,65992.83594,65992.83594,40788955582,,0
22/10/2021,213,62237.89063,63715.02344,60122.79688,60692.26563,60692.26563,38434082775,,0
24/10/2021,215,61368.34375,61505.80469,59643.34375,60930.83594,60930.83594,27316183882,,0
26/10/2021,217,63032.76172,63229.02734,59991.16016,60363.79297,60363.79297,34878965587,,0
28/10/2021,219,58470.73047,62128.63281,58206.91797,60622.13672,60622.13672,45257083247,,0
30/10/2021,221,62239.36328,62330.14453,60918.38672,61888.83203,61888.83203,32157938616,,0
01/11/2021,223,61320.44922,62419.00391,59695.18359,61004.40625,61004.40625,36150572843,,0
03/11/2021,225,63254.33594,63516.9375,61184.23828,62970.04688,62970.04688,36124731509,,0
05/11/2021,227,61460.07813,62541.46875,60844.60938,61125.67578,61125.67578,30605102446,,0
07/11/2021,229,61554.92188,63326.98828,61432.48828,63326.98828,63326.98828,24726754302,,0
09/11/2021,231,67549.73438,68530.33594,66382.0625,66971.82813,66971.82813,42357991721,,0
11/11/2021,233,64978.89063,65579.01563,64180.48828,64949.96094,64949.96094,35880633236,,0
13/11/2021,235,64158.12109,64915.67578,63303.73438,64469.52734,64469.52734,30474228777,,0
15/11/2021,237,65521.28906,66281.57031,63548.14453,63557.87109,63557.87109,30558763548,,0
17/11/2021,239,60139.62109,60823.60938,58515.41016,60368.01172,60368.01172,39178392930,,0
19/11/2021,241,56896.12891,58351.11328,55705.17969,58119.57813,58119.57813,38702407772,,0
21/11/2021,243,59730.50781,60004.42578,58618.92969,58730.47656,58730.47656,26123447605,,0
23/11/2021,245,56304.55469,57875.51563,55632.76172,57569.07422,57569.07422,37485803899,,0
